week,year,Zone,Date,Total,"Not Surveyd",Surveyed,Present,Awaiting,"Valid Absent","without Uniform",Leave,Driver,"Night Shift",Evening,"Other Duty","Left Job",Retired,Death,"CNIC Mismatch",Transfer,Other
42,2018,III,20-Oct-18,646,615,31,4,0,8,11,1,0,0,0,1,0,0,0,0,0,6
42,2018,IV,20-Oct-18,824,792,32,5,0,4,21,0,0,0,0,0,0,1,0,0,0,1
42,2018,JillaniPark,20-Oct-18,239,219,20,10,0,1,3,2,0,0,0,0,2,0,0,0,0,2
42,2018,"PD FEROZPUR ROAD",20-Oct-18,193,187,6,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1
42,2018,"PD MALL RD AND FEROZPUR RD",20-Oct-18,72,70,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42,2018,PDLBC,20-Oct-18,394,382,12,2,0,2,6,0,0,0,0,0,0,0,0,0,0,2
42,2018,"Project Gulshan-e-Iqbal Park",20-Oct-18,188,175,13,7,0,0,2,0,0,0,0,0,1,1,0,0,0,2
42,2018,V,20-Oct-18,815,784,31,7,0,8,13,1,0,0,0,0,0,0,0,0,0,2
42,2018,VI,20-Oct-18,222,215,7,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0
42,2018,VII,20-Oct-18,223,218,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
43,2018,GORs,22-Oct-18,348,5,343,48,0,10,211,3,9,0,3,27,10,2,0,0,0,20
43,2018,I,22-Oct-18,745,571,174,48,0,14,84,8,1,0,0,8,0,4,0,0,0,7
43,2018,"PD FEROZPUR ROAD",22-Oct-18,193,16,177,70,0,17,68,3,0,0,0,2,3,7,0,0,0,7
43,2018,VII,22-Oct-18,223,16,207,43,0,20,117,10,2,0,0,3,1,4,1,0,0,6
43,2018,II,23-Oct-18,540,61,479,14,0,44,378,9,4,1,0,6,5,6,0,0,0,12
43,2018,PDLBC,23-Oct-18,394,24,370,143,0,13,166,4,3,0,0,8,13,8,2,0,0,10
43,2018,"ENGINEERING DIRECTORATE",24-Oct-18,560,530,30,2,0,9,15,0,0,0,0,1,0,1,0,0,0,2
43,2018,GORs,24-Oct-18,348,289,59,8,0,5,35,2,3,0,0,3,1,0,0,0,0,2
43,2018,II,24-Oct-18,540,498,42,4,0,13,23,0,0,0,0,0,0,0,0,0,0,2
43,2018,IV,24-Oct-18,824,757,67,23,0,12,25,0,0,0,0,2,0,0,0,0,0,5
43,2018,"PD Ring Road",24-Oct-18,14,1,13,0,0,8,2,0,0,0,0,3,0,0,0,0,0,0
43,2018,V,24-Oct-18,815,96,719,113,0,48,479,14,9,0,0,26,4,8,1,0,2,15
43,2018,VI,24-Oct-18,222,208,14,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0
43,2018,I,25-Oct-18,745,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2018,II,25-Oct-18,540,538,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
43,2018,III,25-Oct-18,646,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2018,IV,25-Oct-18,824,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2018,JillaniPark,25-Oct-18,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2018,"PD FEROZPUR ROAD",25-Oct-18,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2018,"Project Gulshan-e-Iqbal Park",25-Oct-18,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2018,V,25-Oct-18,815,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2018,VI,25-Oct-18,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2018,VII,25-Oct-18,223,222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,2018,"ENGINEERING DIRECTORATE",26-Oct-18,560,504,56,3,0,9,37,2,0,0,0,0,0,1,0,0,0,4
43,2018,GIP,26-Oct-18,278,265,13,2,0,2,5,1,0,0,0,1,0,0,0,0,0,2
43,2018,GORs,26-Oct-18,348,346,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,2018,I,26-Oct-18,745,736,9,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0
43,2018,II,26-Oct-18,540,521,19,3,0,6,9,1,0,0,0,0,0,0,0,0,0,0
43,2018,III,26-Oct-18,646,615,31,7,0,5,11,1,2,0,0,1,0,0,0,0,0,4
43,2018,IV,26-Oct-18,824,792,32,3,0,9,17,0,0,0,0,0,0,1,0,0,0,2
43,2018,JillaniPark,26-Oct-18,239,219,20,7,0,0,8,0,0,0,0,0,2,0,0,0,0,3
43,2018,"PD FEROZPUR ROAD",26-Oct-18,193,187,6,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1
43,2018,"PD MALL RD AND FEROZPUR RD",26-Oct-18,72,70,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,2018,PDLBC,26-Oct-18,394,382,12,1,0,3,7,0,0,0,1,0,0,0,0,0,0,0
43,2018,"Project Gulshan-e-Iqbal Park",26-Oct-18,188,175,13,6,0,1,2,0,0,0,0,0,1,1,0,0,0,2
43,2018,V,26-Oct-18,816,785,31,7,0,9,14,0,0,0,0,0,0,0,0,0,0,1
43,2018,VI,26-Oct-18,222,215,7,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
43,2018,VII,26-Oct-18,223,218,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
43,2018,IV,27-Oct-18,824,452,372,42,0,33,269,12,2,0,0,4,0,2,1,0,0,7
43,2018,JillaniPark,27-Oct-18,239,96,143,26,0,14,80,3,0,0,1,5,6,2,0,0,0,6
43,2018,"PD MALL RD AND FEROZPUR RD",27-Oct-18,72,4,68,45,0,7,7,1,1,0,0,2,2,1,0,0,2,0
43,2018,VI,27-Oct-18,222,21,201,56,0,23,101,7,1,0,0,3,7,2,1,0,0,0
44,2018,"ENGINEERING DIRECTORATE",29-Oct-18,560,459,101,5,0,22,68,2,0,0,0,1,0,0,0,0,0,3
44,2018,GIP,29-Oct-18,278,20,258,23,0,34,161,3,1,0,0,3,11,4,1,0,2,15
44,2018,GORs,29-Oct-18,348,303,45,8,0,1,18,2,3,0,0,6,3,0,0,0,0,4
44,2018,I,29-Oct-18,745,703,42,11,0,12,15,0,0,0,0,1,0,0,0,0,0,3
44,2018,III,29-Oct-18,646,611,35,4,0,9,18,1,0,0,0,0,0,0,0,0,0,3
44,2018,IV,29-Oct-18,824,383,441,183,0,36,175,15,1,0,0,7,3,7,3,0,1,10
44,2018,JillaniPark,29-Oct-18,239,162,77,27,0,2,35,4,0,1,0,0,0,1,0,0,0,7
44,2018,"PD FEROZPUR ROAD",29-Oct-18,193,182,11,2,0,2,6,0,0,0,0,0,0,0,0,0,0,1
44,2018,"PD MALL RD AND FEROZPUR RD",29-Oct-18,72,70,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44,2018,PDLBC,29-Oct-18,394,381,13,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0
44,2018,"Project Gulshan-e-Iqbal Park",29-Oct-18,188,156,32,13,0,4,10,0,0,0,0,0,0,0,0,0,0,5
44,2018,V,29-Oct-18,816,755,61,15,0,10,24,3,0,0,0,0,0,2,0,0,0,7
44,2018,VII,29-Oct-18,223,212,11,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0
44,2018,"ENGINEERING DIRECTORATE",31-Oct-18,541,351,190,1,0,43,130,2,0,0,0,3,0,3,3,0,0,5
44,2018,I,31-Oct-18,744,327,417,198,0,29,144,4,9,0,0,11,3,2,2,0,1,14
44,2018,"PHA Office Staff",31-Oct-18,587,455,132,0,79,0,53,0,0,0,0,0,0,0,0,0,0,0
44,2018,"ENGINEERING DIRECTORATE",3-Nov-18,541,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2018,GORs,3-Nov-18,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2018,"Project Gulshan-e-Iqbal Park",3-Nov-18,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2018,"ENGINEERING DIRECTORATE",5-Nov-18,562,556,6,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1
45,2018,I,5-Nov-18,744,684,60,36,0,6,16,0,0,0,0,0,0,1,0,0,0,1
45,2018,III,5-Nov-18,651,532,119,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2018,JillaniPark,5-Nov-18,240,164,76,29,0,4,34,0,0,0,0,0,1,0,0,0,0,8
45,2018,PDLBC,5-Nov-18,396,374,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2018,"Project Gulshan-e-Iqbal Park",5-Nov-18,188,156,32,16,0,2,5,2,0,0,0,0,0,0,0,0,2,5
45,2018,"ENGINEERING DIRECTORATE",6-Nov-18,562,509,53,1,0,9,38,1,0,0,0,0,0,2,1,0,0,1
45,2018,III,6-Nov-18,651,650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2018,"PD FEROZPUR ROAD",6-Nov-18,195,15,180,65,0,16,71,1,1,1,2,5,3,7,0,0,0,8
45,2018,"PD MALL RD AND FEROZPUR RD",6-Nov-18,72,4,68,50,0,7,5,2,0,0,0,1,2,1,0,0,0,0
45,2018,V,6-Nov-18,819,423,396,57,0,23,253,13,9,0,0,19,3,7,1,0,1,10
45,2018,"ENGINEERING DIRECTORATE",7-Nov-18,562,522,40,1,0,4,31,1,0,0,0,3,0,0,0,0,0,0
45,2018,III,7-Nov-18,651,75,576,179,0,48,294,2,4,1,1,5,29,2,0,0,0,11
45,2018,PDLBC,7-Nov-18,396,24,372,129,0,21,178,5,3,0,0,6,13,9,2,0,0,6
45,2018,I,8-Nov-18,744,539,205,83,0,18,67,9,0,0,0,3,2,0,1,0,0,22
45,2018,III,8-Nov-18,651,539,112,43,0,8,42,2,0,0,0,15,2,0,0,0,0,0
45,2018,IV,8-Nov-18,824,473,351,157,0,17,141,5,4,0,0,13,2,8,2,0,1,1
45,2018,GORs,9-Nov-18,348,5,343,49,0,16,195,2,10,1,0,37,10,2,1,0,0,20
45,2018,JillaniPark,9-Nov-18,240,97,143,23,0,11,85,2,0,0,1,0,5,2,0,0,0,14
45,2018,"PD MALL RD AND FEROZPUR RD",9-Nov-18,72,52,20,10,0,5,4,0,1,0,0,0,0,0,0,0,0,0
45,2018,"Project Gulshan-e-Iqbal Park",9-Nov-18,186,43,143,87,0,8,31,2,0,0,0,2,3,3,1,0,0,6
45,2018,"ENGINEERING DIRECTORATE",10-Nov-18,560,504,56,3,0,6,39,1,0,0,0,0,0,1,0,0,0,6
45,2018,GIP,10-Nov-18,279,266,13,3,0,2,6,0,0,0,1,1,0,0,0,0,0,0
45,2018,GORs,10-Nov-18,348,346,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
45,2018,I,10-Nov-18,744,735,9,0,0,1,4,0,0,0,1,0,0,0,0,0,0,3
45,2018,II,10-Nov-18,541,521,20,1,0,6,12,0,0,0,0,0,0,0,0,0,0,1
45,2018,III,10-Nov-18,651,621,30,8,0,5,10,1,2,0,0,1,0,0,0,0,0,3
45,2018,IV,10-Nov-18,824,792,32,3,1,6,16,1,0,0,1,0,0,1,0,0,0,3
45,2018,JillaniPark,10-Nov-18,240,220,20,10,0,0,2,3,0,0,0,0,2,0,0,0,0,3
45,2018,"PD FEROZPUR ROAD",10-Nov-18,195,189,6,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1
45,2018,"PD MALL RD AND FEROZPUR RD",10-Nov-18,72,70,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2018,PDLBC,10-Nov-18,396,384,12,3,0,1,7,1,0,0,0,0,0,0,0,0,0,0
45,2018,"Project Gulshan-e-Iqbal Park",10-Nov-18,186,173,13,5,0,0,2,2,0,0,0,0,1,1,0,0,0,2
45,2018,V,10-Nov-18,819,789,30,2,0,7,18,0,0,0,0,0,0,0,0,0,0,3
45,2018,VI,10-Nov-18,223,216,7,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
45,2018,VII,10-Nov-18,223,218,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
46,2018,"ENGINEERING DIRECTORATE",12-Nov-18,560,522,38,2,0,12,21,0,0,0,0,1,0,1,0,0,0,1
46,2018,I,12-Nov-18,746,569,177,24,0,7,117,11,2,0,0,3,0,5,0,0,0,8
46,2018,"PD Ring Road",12-Nov-18,15,1,14,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0
46,2018,V,12-Nov-18,819,496,323,32,0,42,196,2,6,1,0,22,1,0,0,0,2,19
46,2018,VI,12-Nov-18,223,22,201,49,0,20,112,3,3,0,0,3,5,1,1,0,0,4
46,2018,VII,12-Nov-18,223,15,208,56,0,10,110,11,4,0,1,1,1,4,1,0,0,9
46,2018,II,13-Nov-18,541,396,145,9,0,11,113,1,0,0,0,4,1,4,0,0,0,2
46,2018,"PHA Office Staff",13-Nov-18,642,539,103,0,18,5,77,0,0,0,0,2,0,0,0,0,0,1
46,2018,"ENGINEERING DIRECTORATE",14-Nov-18,560,496,64,0,0,5,52,0,0,0,1,0,0,1,2,0,0,3
46,2018,GIP,14-Nov-18,279,74,205,23,0,17,127,5,2,0,1,1,12,4,1,0,0,12
46,2018,GORs,14-Nov-18,347,5,342,39,0,18,217,2,8,1,2,23,10,2,1,0,0,19
46,2018,IV,14-Nov-18,824,783,41,30,0,1,8,0,0,0,0,0,0,0,0,0,0,2
46,2018,"PD MALL RD AND FEROZPUR RD",14-Nov-18,72,4,68,45,0,9,8,1,1,0,0,1,2,1,0,0,0,0
46,2018,"Project Gulshan-e-Iqbal Park",14-Nov-18,188,44,144,90,0,6,24,9,0,0,0,2,2,3,1,0,1,6
46,2018,"ENGINEERING DIRECTORATE",15-Nov-18,560,524,36,3,0,8,23,0,0,0,0,1,0,1,0,0,0,0
46,2018,V,15-Nov-18,819,284,535,98,0,24,344,15,8,1,1,20,3,6,1,0,4,10
46,2018,VII,15-Nov-18,224,15,209,53,0,15,121,8,3,0,1,0,0,5,1,0,0,2
46,2018,"ENGINEERING DIRECTORATE",16-Nov-18,560,520,40,2,0,7,22,2,0,0,0,1,0,1,2,0,0,3
46,2018,"PD FEROZPUR ROAD",16-Nov-18,195,17,178,73,0,14,77,1,1,1,0,3,2,3,0,0,0,3
46,2018,"PD MALL RD AND FEROZPUR RD",16-Nov-18,83,5,78,48,0,8,14,1,0,0,0,0,2,1,0,0,1,3
46,2018,PDLBC,16-Nov-18,396,25,371,141,0,15,159,10,4,2,0,9,13,8,2,0,0,8
46,2018,V,16-Nov-18,819,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2018,"ENGINEERING DIRECTORATE",17-Nov-18,560,511,49,7,3,5,27,0,0,0,0,0,0,0,0,0,0,7
46,2018,GIP,17-Nov-18,280,218,62,9,0,14,31,2,0,0,0,1,1,0,0,0,0,4
46,2018,III,17-Nov-18,638,604,34,5,0,12,14,0,0,0,0,0,0,0,0,0,0,3
46,2018,JillaniPark,17-Nov-18,237,163,74,17,0,4,39,5,0,0,0,0,1,0,0,0,0,8
46,2018,"PD FEROZPUR ROAD",17-Nov-18,195,184,11,1,0,3,4,0,0,0,0,0,0,0,0,0,0,3
46,2018,PDLBC,17-Nov-18,396,384,12,5,0,1,5,1,0,0,0,0,0,0,0,0,0,0
46,2018,"Project Gulshan-e-Iqbal Park",17-Nov-18,191,159,32,10,0,3,11,2,0,0,0,0,0,0,0,0,0,6
46,2018,VI,17-Nov-18,223,210,13,1,0,4,8,0,0,0,0,0,0,0,0,0,0,0
47,2018,"ENGINEERING DIRECTORATE",19-Nov-18,565,520,45,0,0,6,31,1,0,0,0,2,0,1,1,0,0,3
47,2018,GIP,19-Nov-18,281,83,198,35,0,19,102,4,0,0,1,2,11,4,1,0,0,19
47,2018,II,19-Nov-18,544,66,478,29,0,31,375,9,1,0,0,6,5,7,1,0,0,14
47,2018,GORs,20-Nov-18,347,5,342,61,0,12,217,2,8,1,0,14,10,2,1,0,0,14
47,2018,JillaniPark,20-Nov-18,237,93,144,20,0,9,99,1,0,0,1,3,5,2,0,0,0,4
47,2018,"PD FEROZPUR ROAD",20-Nov-18,196,18,178,71,0,11,73,4,2,2,0,1,3,7,0,0,0,4
47,2018,PDLBC,20-Nov-18,397,396,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,2018,"PHA Office Staff",20-Nov-18,717,624,93,0,1,42,50,0,0,0,0,0,0,0,0,0,0,0
47,2018,"ENGINEERING DIRECTORATE",22-Nov-18,564,524,40,0,0,6,31,2,0,0,0,1,0,0,0,0,0,0
47,2018,III,22-Nov-18,643,68,575,177,0,53,287,2,2,1,2,1,28,2,0,0,0,20
47,2018,PDLBC,22-Nov-18,398,44,354,128,0,27,144,3,5,1,1,2,14,8,2,0,0,19
47,2018,"ENGINEERING DIRECTORATE",23-Nov-18,564,534,30,0,0,7,22,0,0,0,0,1,0,0,0,0,0,0
47,2018,I,23-Nov-18,749,50,699,293,0,41,295,15,9,0,0,12,3,12,2,0,1,16
47,2018,VII,23-Nov-18,224,38,186,42,0,14,114,5,2,0,1,1,1,4,1,0,0,1
47,2018,"ENGINEERING DIRECTORATE",24-Nov-18,569,457,112,1,0,19,72,4,0,0,0,2,0,1,0,0,0,13
47,2018,GORs,24-Nov-18,347,344,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
47,2018,I,24-Nov-18,751,714,37,6,0,9,18,1,0,0,0,0,0,0,0,0,0,3
47,2018,II,24-Nov-18,544,500,44,7,0,8,25,1,0,0,0,0,0,0,0,0,0,3
47,2018,III,24-Nov-18,643,611,32,9,0,9,10,1,0,1,0,0,0,0,0,0,0,2
47,2018,IV,24-Nov-18,828,501,327,58,0,27,206,19,0,1,0,1,0,1,2,0,1,11
47,2018,JillaniPark,24-Nov-18,237,92,145,20,0,8,89,2,0,0,1,3,4,2,0,0,0,16
47,2018,"PD FEROZPUR ROAD",24-Nov-18,196,186,10,3,0,0,5,0,0,0,0,0,0,0,0,0,0,2
47,2018,"PD MALL RD AND FEROZPUR RD",24-Nov-18,83,5,78,40,0,13,10,2,0,0,0,0,2,1,0,0,0,10
47,2018,PDLBC,24-Nov-18,398,385,13,5,0,2,5,1,0,0,0,0,0,0,0,0,0,0
47,2018,"PHA Office Staff",24-Nov-18,777,776,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,2018,"Project Gulshan-e-Iqbal Park",24-Nov-18,191,45,146,76,0,12,40,5,0,0,0,1,2,3,1,0,0,6
47,2018,V,24-Nov-18,815,755,60,15,0,14,19,3,0,0,0,0,0,1,0,0,0,8
47,2018,VII,24-Nov-18,224,214,10,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1
48,2018,"ENGINEERING DIRECTORATE",26-Nov-18,569,446,123,3,2,26,78,2,0,0,0,0,0,2,0,0,1,9
48,2018,I,26-Nov-18,751,441,310,151,0,26,75,11,2,1,0,12,2,3,1,0,0,26
48,2018,II,26-Nov-18,544,500,44,4,0,12,24,1,0,0,0,0,0,0,0,0,0,3
48,2018,III,26-Nov-18,643,35,608,159,0,55,317,4,2,2,1,3,26,1,0,0,3,35
48,2018,IV,26-Nov-18,828,760,68,23,0,11,27,1,0,0,0,2,0,0,0,0,0,4
48,2018,"PD FEROZPUR ROAD",26-Nov-18,196,183,13,2,0,1,8,0,0,0,0,0,0,0,0,0,0,2
48,2018,"PD MALL RD AND FEROZPUR RD",26-Nov-18,83,80,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,2018,V,26-Nov-18,815,754,61,13,1,9,22,2,0,0,0,2,0,2,0,0,0,10
48,2018,VI,26-Nov-18,223,210,13,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0
